Ti,Al,Sn,Zr,Mo,Si,C,Nb,Hf,Ta,Cr,B,Mn,V,Co,Fe,Ni,W,Cu,Zn,Mg,Gd,Y,P,Ce,N,Er,Ca,Ge,Re,O,Ga,T,lnkp,,,,,,
50.3172,39.4,0,0,0,0.07,0.016,0.01,0,0,0,0,0,10,0,0.08,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.1,0,900,-7.157884695,,,,,,
50.3172,39.4,0,0,0,0.07,0.016,0.01,0,0,0,0,0,10,0,0.08,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.1,0,1000,-4.48738715,,,,,,
61.57,33.53,0,0,0,0,0.01,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,800,-12.78553406,,,,,,
61.57,33.53,0,0,0,0,0.01,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,900,-8.070906089,,,,,,
61.57,33.53,0,0,0,0,0.01,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,1000,-5.58450722,,,,,,
58.9,33.51,0,0,0,0,0.01,4.8,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,800,-13.08941228,,,,,,
58.9,33.51,0,0,0,0,0.01,4.8,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,900,-12.10070413,,,,,,
58.9,33.51,0,0,0,0,0.01,4.8,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1000,-9.903487553,,,,,,
63.33,36.62,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,800,-13.74263191,,,,,,
63.33,36.62,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,900,-11.16070643,,,,,,
63.33,36.62,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,1000,-7.941816547,,,,,,
65.13,33.11,0,0,0,0,0.01,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,800,-13.88390718,,,,,,
65.13,33.11,0,0,0,0,0.01,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,900,-11.03942795,,,,,,
65.13,33.11,0,0,0,0,0.01,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1000,-5.436315865,,,,,,
55.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-13.91809715,,,,,,
43.7,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-14.34691651,,,,,,
41.2,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-14.75551782,,,,,,
37.8,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-15.0727435,,,,,,
34.6,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-16.72616666,,,,,,
55.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-8.989679901,,,,,,
43.7,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-9.278143951,,,,,,
41.2,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-9.677627694,,,,,,
37.8,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-10.28826807,,,,,,
34.6,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-11.04292184,,,,,,
6.3,3.9,0,0,0,0,0,0,0,0,11.7,0,0,0,22.3,11.8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-11.32313189,,,,,,
5,5,0,0,1.5,0,0,0,0,2,7,0,0,0,18,9,51,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-12.2032985,,,,,,
0.7,5.6,0,0,0.5,0,0,0,1.4,3.2,8.1,0,0,0,9.2,0,61.8,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-14.20035573,,,,,,
6.3,3.9,0,0,0,0,0,0,0,0,11.7,0,0,0,22.3,11.8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-8.194747439,,,,,,
5,5,0,0,1.5,0,0,0,0,2,7,0,0,0,18,9,51,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-12.10070413,,,,,,
0.7,5.6,0,0,0.5,0,0,0,1.4,3.2,8.1,0,0,0,9.2,0,61.8,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-12.54698673,,,,,,
59.77,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.24,0,0,0,900,-5.335188841,,,,,,
59.77,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.24,0,0,0,800,-7.824046011,,,,,,
59.77,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.24,0,0,0,700,-10.68262845,,,,,,
65.88,0,0,0,0,6.44,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,1000,-10.19828824,,,,,,
65.88,0,0,0,0,6.44,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,900,-9.534133331,,,,,,
65.88,0,0,0,0,6.44,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,800,-10.59663473,,,,,,
73.67,9.69,0,0,0,4.32,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.817622837,,,,,,
73.67,9.69,0,0,0,4.32,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-14.36248163,,,,,,
11.78,6.63,0,0,23.59,0,0,0,0,0,12.79,0,0,0,0,0,0,45.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-7.743849469,,,,,,
0,4.4,0,0,0,0,0,0,0,0,25,0,0,0,35.1,15.3,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.5760481,,,,,,
0,4.7,0,0,0,0,0,0,0,0,21.2,0,0,0,24.2,15.3,34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.9284777,,,,,,
73.79,13.87,0,0,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-12.78553406,,,,,,
0,0,0,0,0,0,0,0,0,0,18.54,0,19.59,0,21.01,19.92,20.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,-12.12099647,,,,,,
0,0,0,0,0,0,0,7.65,0,0,17.12,0,18.1,0,19.4,18.39,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,-14.95148209,,,,,,
0,0,0,0,0,0,0,0,0,0,18.54,0,19.59,0,21.01,19.92,20.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-11.37778287,,,,,,
0,0,0,0,0,0,0,7.65,0,0,17.12,0,18.1,0,19.4,18.39,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-12.34763621,,,,,,
0,0,0,0,0,0,0,0,0,0,18.54,0,19.59,0,21.01,19.92,20.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-10.73461946,,,,,,
0,0,0,0,0,0,0,7.65,0,0,17.12,0,18.1,0,19.4,18.39,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-10.56358688,,,,,,
0,4,0,0,0,0,0,0,0,43,10.7,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-6.558648905,,,,,,
8.8,0,0,0,0,0,0,0,0,42.3,7.7,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-6.332378634,,,,,,
7.1,0,0,0,17.1,0,0,0,0,34.8,6.6,0,0,0,0,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-5.213241194,,,,,,
0,2.9,0,0,16.6,0,0,0,0,32.3,7.4,0,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-6.599462083,,,,,,
12.1,0,0,0,24.9,0,0,0,0,50.2,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.658693394,,,,,,
0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,-1.048632261,,,,,,
0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-3.938983187,,,,,,
0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,-6.031453555,,,,,,
0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,-1.860980938,,,,,,
0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-6.27914662,,,,,,
0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,-9.051628681,,,,,,
0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,-3.738489955,,,,,,
0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.517193191,,,,,,
0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,-9.328122158,,,,,,
0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,-8.519195194,,,,,,
0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-11.28978191,,,,,,
0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,-13.48699849,,,,,,
51.5,21.5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-34.43342588,,,,,,
51.5,21.5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,-32.17060958,,,,,,
51.5,21.5,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-30.72084431,,,,,,
51.1,21.9,0,1.1,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-34.87971861,,,,,,
51.1,21.9,0,1.1,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,-32.2361913,,,,,,
51.1,21.9,0,1.1,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-31.40315175,,,,,,
51,22.1,0,6.2,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,-32.81155545,,,,,,
51,22.1,0,6.2,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,-31.31714437,,,,,,
51,22.1,0,6.2,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-30.33803186,,,,,,
0,1.24,0,0,0,0,0,0,0,0,22.36,0,0,0,25.12,25.85,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.88282459,,,,,,
0,1.24,0,0,0,0,0,0,0,0,22.36,0,0,0,25.12,25.85,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-12.12099647,,,,,,
0,1.24,0,0,0,0,0,0,0,0,22.36,0,0,0,25.12,25.85,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-13.00458034,,,,,,
0,0,0,0,2.66,0.52,0.03,0,0,0,21.86,0,1.36,0,0,67.93,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.02137059,,,,,,
1.06,0,0,0,2.68,0,0.04,0,0,0,22.17,0,0.93,0,0,30.75,42.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.59663473,,,,,,
13.24,0,0,0,0,0,0,27.72,0,59.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-4.073953873,,,,,,
16.07,0,0,0,0,0,0,25.47,0,52.73,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-4.382026635,,,,,,
20.5,4.7,0,0,37.2,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.987196821,,,,,,
11.7,2.2,,0,0,0,0,26.3,0,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-4.520011357,,,,,,
10.17,1.39,0,0,22.72,0,0,19.65,0,46.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-2.995732274,,,,,,
0,3,0,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0.001,0.001,0,0.002,0.7,95.976,0,0,0,0,0,0,0,0,0,0,0,450,-17.05832053,,,,,,
0,3,0,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0.001,0.001,0,0.002,0.7,95.976,0,0,0,0,0,0,0,0,0,0,0,475,-14.30571689,,,,,,
0,3,0,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0.001,0.001,0,0.002,0.7,95.976,0,0,0,0,0,0,0,0,0,0,0,500,-5.892071803,,,,,,
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12.5,0,0,0,0,0,0,0,0,0,0,740,-6.480072162,,,,,,
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,19.9,0,0,0,0,0,0,0,0,0,0,740,-7.35736038,,,,,,
0,3.51,0,0,0,0,0,0,0,0,0,0.016,0,0,71.23,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-5.584933341,,,,,,
0,3.25,0,0,0,0.96,0,0,0,0,0,0.016,0,0,70.33,0,0,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-7.60090246,,,,,,
0,3.51,0,0,0,0,0,0,0,0,0,0.016,0,0,71.23,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-9.433483923,,,,,,
0,3.25,0,0,0,0.96,0,0,0,0,0,0.016,0,0,70.33,0,0,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-10.19501702,,,,,,
0,3.51,0,0,0,0,0,0,0,0,0,0.016,0,0,71.23,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-13.01701286,,,,,,
0,3.25,0,0,0,0.96,0,0,0,0,0,0.016,0,0,70.33,0,0,25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-9.798119037,,,,,,
0,0,0,0,0,0,0,0,0,0,28.5,0,0,0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.49011489,,,,,,
0,0,0,0,0,0,0.01,0,0,0,28.2,0,1.02,0,0,70.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-9.544555159,,,,,,
0,0,0,0,0,0,0.015,0,0,0,26,0,4.8,0,0,69.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.77079595,,,,,,
0,2.32,0,0,0,0,0.019,0,0,0,18.01,0,0,0,0,0,72.251,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,-10.66564189,,,,,,
20.15,11.35,0,0,0,0,0,0,0,0,21.88,0,23.12,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-4.561536149,,,,,,
20.15,11.35,0,0,0,0,0,0,0,0,21.88,0,23.12,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,-10.37202026,,,,,,
0,18.87,0,0,0,0,8.4,0,0,0,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-16.02278547,,,,,,
0,18.87,0,0,0,0,8.4,0,0,0,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-12.98260144,,,,,,
0,18.87,0,0,0,0,8.4,0,0,0,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-12.09274396,,,,,,
0,18.87,0,0,0,0,8.4,0,0,0,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-10.41431318,,,,,,
73.38,0,0,0,0,14.35,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.63745673,,,,,,
73.38,0,0,0,0,14.35,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-5.521460918,,,,,,
73.38,0,0,0,0,14.35,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-3.816712826,,,,,,
73.38,0,0,0,0,14.35,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-2.343407088,,,,,,
73.79,13.86,0,0,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-14.70710868,,,,,,
73.79,13.86,0,0,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-12.82225878,,,,,,
73.79,13.86,0,0,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-12.38042603,,,,,,
73.79,13.86,0,0,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-11.41761529,,,,,,
0,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-15.37615831,,,,,,
0,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-13.93204437,,,,,,
0,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-11.91340303,,,,,,
0,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-11.04292184,,,,,,
0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-12.78589114,,,,,,
0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-10.68001634,,,,,,
0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-9.610817939,,,,,,
0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,-8.314252347,,,,,,
49.8,44,0,0,0.5,0,0,4,0,0,1.5,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,900,-11.12807131,,,,,,
49.8,44,0,0,0.5,0,0,4,0,0,1.5,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,800,-14.62654078,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.18,0,0.82,0,0,0,0,0,0,0,0,0,500,-6.70074111,,,,,,
0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-5.167289104,,,,,,
0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-1.89585412,,,,,,
0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,0,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-1.177752903,,,,,,
0,0,0,0,0,0,0,8.1,0,0,20.3,0,0,0,0,0,0,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-9.164220436,,,,,,
0,0,0,0,0,0,0,8.1,0,0,20.3,0,0,0,0,0,0,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-3.673116347,,,,,,
0,0,0,0,0,0,0,8.1,0,0,20.3,0,0,0,0,0,0,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-2.361804453,,,,,,
0,0,0,0,0,0.25,0,0,0,0,16,0,0.29,0,0,83.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,-18.19753719,,,,,,
0,0,0,0,0,0.25,0,0,0,0,16,0,0.29,0,0,83.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,-15.97824676,,,,,,
0,0,0,0,0,0.25,0,0,0,0,16,0,0.29,0,0,83.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,-4.957426336,,,,,,
0,4.04,0,0,1.35,0,0,0,0,6.74,12.59,0,0,0,5.16,0,63.83,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,-11.68478197,,,,,,
0,4.04,0,0,1.35,0,0,0,0,6.74,12.59,0,0,0,5.16,0,63.83,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-14.96910715,,,,,,
0,5.6,0,0,2,0,0,0.5,0.1,7.5,4.3,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,950,-15.35211631,,,,,,
0,5.6,0,0,2,0,0,0.5,0.1,7.5,4.3,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,900,-15.6453458,,,,,,
0,5.6,0,0,2,0,0,0.5,0.1,7.5,4.3,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,850,-15.86780397,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-2.407945609,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,-0.926341068,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.122571552,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1.251505035,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3.564336119,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,5.800546143,,,,,,
56.02,39.52,0,0,0,0,0,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-7.127432346,,,,,,
58.72,36.76,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-7.309756394,,,,,,
56.48,33.76,0,0,0,0,0,0,0,0,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-8.399410156,,,,,,
60.7,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-10.04505112,,,,,,
58.72,36.76,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-10.59663473,,,,,,
58.72,36.76,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-8.399410156,,,,,,
58.72,36.76,0,0,0,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-4.088163703,,,,,,
59.41,36.03,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-11.81308506,,,,,,
59.41,36.03,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-10.4267232,,,,,,
59.41,36.03,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,-7.463927005,,,,,,
73.37,0,0,0,0,14.36,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-29.05813747,,,,,,
0,8.42,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.68,88.59,0,0,0,0,0,0,2.1,0,0,0,0,700,-15.56651203,,,,,,
0,7.52,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.61,85.71,0,0,0,0,0,0,5.96,0,0,0,0,700,-17.2084422,,,,,,
53.48,28.86,0,0,0,0,0,17.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-12.60324226,,,,,,
47.15,34.55,0,0,0,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-14.62654078,,,,,,
0,0,0,0,0,0.48,0.305,0,0,0,14,0,0.429,0,0,84.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-3.765846895,,,,,,
